time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,-0.3682212928797247,-6.095778477869525,19.01352678430708,5.936973900190395,6.242916350421471,0.0,-0.25829897098203297,-6.200286758248395,4.05587845810795,0.007872281945278076,-0.10227752487257018,0.0,431.49232844071054,430.5630847493792,432.7086134650158,432.5891860228634
3.2400000000000024,-0.3830419294724945,-6.474195981718538,19.254550062093422,5.937119325523682,6.236653878444132,0.0,-0.2352164752132608,-6.413995579846055,3.978101894987844,-0.011650134247827603,-0.10893406534076452,0.0,426.65555186770774,426.0766903117443,427.4555515341371,425.78826877097396
3.3000000000000025,-0.39628875374674644,-6.86611453239287,19.49253346680747,5.9361840176823435,6.229810299522818,0.0,-0.20575874201469926,-6.650312160138145,3.9541874627166185,-0.024935535650025997,-0.12702776895480816,0.0,446.73433915009684,445.24444397194924,445.20215689588133,444.113666211218
3.3600000000000025,-0.40781938140806445,-7.271194330459693,19.725953473905903,5.934895263560183,6.2218537178126,0.0,-0.1780082560648012,-6.852936498333666,3.826483231559278,-0.015335337613987119,-0.14712437709150988,0.0,411.96132702300764,410.1619219724793,409.0781485215068,409.9322563937255
3.4200000000000026,-0.41709629466371867,-7.691060802413449,19.958624514845862,5.934579922183364,6.21336501342503,0.0,-0.13033488589870787,-7.142759444574494,3.9280103816970495,0.009686704281431039,-0.13208342532860476,0.0,485.76006754999037,486.8699604117903,486.1753583506727,488.04692506283465
3.4800000000000026,-0.4232003954084207,-8.12901145435294,20.198997738042173,5.9357917533276865,6.205543625663399,0.0,-0.07229460801729132,-7.4555185464707066,4.0829741043708,0.03561486779377737,-0.12711200970099298,0.0,504.50535199917624,504.85087072088294,504.81874288821905,506.6864734507223
3.5400000000000027,-0.4261880511818197,-8.58341919186074,20.44205823274941,5.938163535688933,6.198068511794528,0.0,-0.026656376222239056,-7.6917550874084375,4.018840351508017,0.04639001343963872,-0.11996249218806711,0.0,439.132688445416,439.7111687268155,437.55754305979434,438.45466922759385
3.6000000000000028,-0.42627131231352444,-9.052224702125336,20.681658004849186,5.941031812424498,6.190768698338818,0.0,0.024504432325593923,-7.935413581740169,3.9675654478875204,0.05049264173233635,-0.12529952736857206,0.0,442.8760286510656,442.42326430981643,444.19647226500007,444.53424479063665
3.660000000000003,-0.42311643355574274,-9.535861952570002,20.91854202627649,5.944262738379475,6.183926977430923,0.0,0.08127905332145696,-8.186132502529476,3.9282544214880066,0.05983180090764939,-0.0978041840726666,0.0,446.2327114978934,448.46009947217283,448.44271651046654,449.2027316937466
3.720000000000003,-0.4160815473986685,-10.03578103028926,21.156353980505212,5.948895192319522,6.177872277152293,0.0,0.1537754900571007,-8.477831277628187,3.9979593013610164,0.09909684468048957,-0.10798493665690627,0.0,484.39301458650164,483.61870031013177,481.9168089620095,484.88001127885974
3.780000000000003,-0.40509031595770706,-10.551630525611273,21.39366921049709,5.954577965227923,6.171437274348003,0.0,0.21315703750326384,-8.717521855289192,3.912651322875679,0.08407093528487258,-0.10582054948216058,0.0,435.0394537597564,435.2103215715389,435.45500595409754,434.20366591108836
3.840000000000003,-0.3899195236216719,-11.083373269121314,21.630093725461098,5.959960148894268,6.165063974472451,0.0,0.2931293940766205,-9.007287813815198,3.967444474571034,0.09908248321483655,-0.10703551023945966,0.0,479.84464749691676,479.7434156787186,480.63378491196835,481.77634583211534
3.900000000000003,-0.37038622172942065,-11.631042626185126,21.86526153710985,5.966227388115673,6.158589424940008,0.0,0.35854365925524057,-9.248828962638864,3.871660361353133,0.11346516423713576,-0.10971472307648254,0.0,433.7328425289159,433.49715102274,431.4393096270562,432.6619969386759
3.960000000000003,-0.3469439038637505,-12.192978515227978,22.093736607000224,5.972691454748382,6.152354558461909,0.0,0.4234246981293923,-9.482948372416134,3.7445619015463065,0.09268717280900464,-0.09430208923520328,0.0,420.4631180397967,421.78642081745147,422.668338825733,420.8840240007616
4.020000000000002,-0.3193385270264118,-12.769456706493893,22.315820669417352,5.978658894052765,6.146493034525054,0.0,0.4972672333386935,-9.733535714913057,3.658338889777372,0.1103797868037264,-0.10551368689787094,0.0,435.4426240331073,434.49499108346276,433.9780820159097,435.4695696932379
4.080000000000001,-0.2874988125984589,-13.3604258115593,22.53066400027886,5.985161727789208,6.140680049985232,0.0,0.5645915175204691,-9.966179652344817,3.5036257719402535,0.10405214297985842,-0.08362568334067502,0.0,408.81103750159656,410.74804733588496,411.45565874657825,410.90629806396566
4.14,-0.250403727890219,-13.967763023228306,22.74370209804679,5.99080682618116,6.1357315214604995,0.0,0.6723555946522772,-10.278542421522133,3.59680960109215,0.047896126667284586,-0.08027029858586311,0.0,490.568876018122,490.81318457446565,493.25548956198224,489.09549376706536
4.199999999999998,-0.2076302726600573,-14.592211526070981,22.956543523417345,5.993738643425559,6.131186396437634,0.0,0.7538370162423865,-10.537239828642335,3.4978465702134343,0.05073099156020067,-0.06797935112820377,0.0,430.68581299933487,431.7195891990509,431.2297681565212,431.4707769975044
4.259999999999997,-0.15955691379638087,-15.232967950684024,23.165502498821702,5.996872243602466,6.1272926775425205,0.0,0.8489450767403581,-10.82203987445589,3.46701957775039,0.05506073867605078,-0.05935050127262706,0.0,454.5329114962495,455.2210478775237,453.3647334332478,453.7142655598887
4.319999999999996,-0.10565179785672411,-15.891071540939352,23.372891931170123,6.00059973842011,6.1234304316290515,0.0,0.9481999753538368,-11.115495721490813,3.4455022677256406,0.07343448435004675,-0.0770020767613311,0.0,458.68313279161947,457.2758254129619,457.57502601720444,459.0382916557217
4.379999999999995,-0.04632201143635233,-16.565904724451656,23.5753427823849,6.004577451117665,6.118798490477168,0.0,1.029887922057257,-11.379995173441174,3.303111497965657,0.045542631083236945,-0.07759560343025614,0.0,418.6356614729819,418.5788721601358,419.1269348206329,416.69850388112127
4.439999999999993,0.018027899267115673,-17.256882402741606,23.769479844821063,6.007322062588873,6.114220444844086,0.0,1.1155205240468995,-11.65372966178064,3.1681826649176275,0.04614218935501098,-0.0738306756463174,0.0,420.1376468151867,420.4590633207059,420.663046188224,420.7163252816925
4.499999999999992,0.08834411337464805,-17.96570209772751,23.959720392432992,6.009846273176763,6.109495537908105,0.0,1.2287173351057916,-11.974518426165112,3.1724227678362777,0.03234149470442793,-0.09104699501434772,0.0,467.8598500127669,466.51244201734295,466.9954096355114,465.9182980538417
4.559999999999991,0.16507494621635785,-18.693266477436108,24.147564109365977,6.011439310778929,6.104251825591124,0.0,1.3294226057664567,-12.278823892279641,3.088658743991133,0.011271034416736242,-0.08094643432830265,0.0,439.4346015828438,440.26482186421833,440.68253385403096,438.93713606521237
4.6199999999999894,0.24748781829565544,-19.438681902282394,24.32793331775781,6.012012210767068,6.099139476435939,0.0,1.4180946296821775,-12.569803529441476,2.923592133519755,0.005858807437246841,-0.09547769463520944,0.0,412.3213425777989,411.0284949579689,413.7666265395782,413.2896367217795
4.679999999999988,0.3360500023414827,-20.202912486593807,24.502186885327532,6.012489312213983,6.093047983965647,0.0,1.5344371328753348,-12.905866180195915,2.8840071470378867,0.011839489927624867,-0.11773544208684035,0.0,457.35180795917336,455.5662552507579,454.66515472731993,455.14405175218025
4.739999999999987,0.43175093515074703,-20.987657032398225,24.67417511462839,6.012700870988425,6.086226144108277,0.0,1.6561451092479829,-13.253667966790065,2.8480003160428597,-0.023522910906201348,-0.10665166236129626,0.0,458.2985258300871,459.1677025725872,460.12301895473746,457.31427588537554
4.799999999999986,0.535015150110621,-21.79377140182008,24.844550140220036,6.0112204464255345,6.080634649430625,0.0,1.7864105525218263,-13.618330802008987,2.829862793462893,-0.027080590948945545,-0.07476208855539179,0.0,465.3097980508033,467.7927208383476,467.08299795015574,466.80533984341963
4.859999999999984,0.645482243276422,-22.6211893127608,25.010376144515874,6.010106823121074,6.075999574119516,0.0,1.896161590477435,-13.964049664575736,2.6970171520708597,-0.005428118824459474,-0.08275937102403355,0.0,432.10360525616767,431.4237645836828,430.58471069538103,432.4130486216216
4.919999999999983,0.7627647271690021,-23.46992071146987,25.168829556809065,6.009680204460873,6.071124756040344,0.0,2.0136151272552354,-14.328835395371827,2.5840222968552244,-0.010707023586512385,-0.0783835670771502,0.0,439.89997130183383,440.2568478112014,439.839852743524,439.4024445323145
4.979999999999982,0.8871039163140134,-24.340843975303336,25.320074913883573,6.009091590445582,6.066279680843717,0.0,2.1313688418350063,-14.703921727740116,2.456738348878007,-0.00807439949568174,-0.08596206522795952,0.0,437.0298941110013,436.3921851216801,436.70698811947136,436.9267045569917
5.0399999999999805,1.0194444724714198,-25.235739729590765,25.46728696492032,6.008802604842053,6.061292421284424,0.0,2.280277887770755,-15.127842214054137,2.448800327942103,0.0010118497975343034,-0.07797401663983608,0.0,476.5429164189025,477.14812497526805,477.783560480454,478.47604393875486
